timestamp,provider,model,technique,latency_ms,input_tokens_est,context_tokens_est,total_est,prompt_tokens_actual,completion_tokens_actual,total_tokens_actual,retry_count,backoff_ms_total,overflow_handled,cost_estimate_usd,notes
2026-01-08T11:24:45.425614,openai,gpt-4o-mini,few_shot_classify,786,483,0,486,486,11,497,0,0,False,~$0.000079,
2026-01-08T11:24:46.519123,openai,gpt-4o-mini,few_shot_classify,1090,489,0,492,492,15,507,0,0,False,~$0.000083,
2026-01-08T11:24:47.548443,openai,gpt-4o-mini,few_shot_classify,1027,486,0,489,489,11,500,0,0,False,~$0.000080,
2026-01-08T11:24:48.669620,openai,gpt-4o-mini,few_shot_classify,1118,482,0,485,485,13,498,0,0,False,~$0.000081,
2026-01-08T11:24:49.517687,openai,gpt-4o-mini,few_shot_classify,845,484,0,487,487,11,498,0,0,False,~$0.000080,
2026-01-08T11:24:50.635488,openai,gpt-4o-mini,few_shot_classify,1113,484,0,487,487,15,502,0,0,False,~$0.000082,
2026-01-08T11:24:51.629737,openai,gpt-4o-mini,few_shot_classify,991,483,0,486,486,11,497,0,0,False,~$0.000079,
2026-01-08T11:24:52.726455,openai,gpt-4o-mini,few_shot_classify,1093,485,0,488,488,15,503,0,0,False,~$0.000082,
2026-01-08T11:24:53.749662,openai,gpt-4o-mini,few_shot_classify,1020,481,0,484,484,11,495,0,0,False,~$0.000079,
2026-01-08T11:24:54.840898,openai,gpt-4o-mini,few_shot_classify,1085,478,0,481,481,13,494,0,0,False,~$0.000080,
2026-01-08T11:24:55.865893,openai,gpt-4o-mini,few_shot_classify,1022,486,0,489,489,14,503,0,0,False,~$0.000082,
2026-01-08T11:24:56.977737,openai,gpt-4o-mini,few_shot_classify,1108,483,0,486,486,14,500,0,0,False,~$0.000081,
2026-01-08T11:24:57.958322,openai,gpt-4o-mini,few_shot_classify,978,485,0,488,488,13,501,0,0,False,~$0.000081,
2026-01-08T11:24:58.958368,openai,gpt-4o-mini,few_shot_classify,997,481,0,484,484,11,495,0,0,False,~$0.000079,
2026-01-08T11:24:59.748107,openai,gpt-4o-mini,few_shot_classify,787,485,0,488,488,11,499,0,0,False,~$0.000080,
2026-01-08T11:25:00.842639,openai,gpt-4o-mini,few_shot_classify,1092,482,0,485,485,11,496,0,0,False,~$0.000079,
2026-01-08T11:25:01.719807,openai,gpt-4o-mini,few_shot_classify,875,481,0,484,484,11,495,0,0,False,~$0.000079,
2026-01-08T18:42:51.443949,google,gpt-4o-mini,stability_safe,6069,129,0,132,132,219,351,0,0,False,N/A,
2026-01-08T18:42:54.659423,google,gpt-4o-mini,stability_chaos,3213,129,0,132,132,157,289,0,0,False,N/A,
2026-01-08T18:42:59.262869,google,gpt-4o-mini,stability_chaos,4602,129,0,132,132,210,342,0,0,False,N/A,
2026-01-08T18:43:03.817833,google,gpt-4o-mini,stability_chaos,4553,129,0,132,132,227,359,0,0,False,N/A,
2026-01-08T18:43:09.383015,google,gpt-4o-mini,stability_safe,5562,135,0,138,138,227,365,0,0,False,N/A,
2026-01-08T18:43:14.163718,google,gpt-4o-mini,stability_chaos,4777,135,0,138,138,254,392,0,0,False,N/A,
2026-01-08T18:43:19.414050,google,gpt-4o-mini,stability_chaos,5248,135,0,138,138,293,431,0,0,False,N/A,
2026-01-08T18:43:22.908256,google,gpt-4o-mini,stability_chaos,3492,135,0,138,138,186,324,0,0,False,N/A,
2026-01-08T18:43:50.717388,google,gpt-4o-mini,stability_safe,5115,129,0,132,132,226,358,0,0,False,N/A,
2026-01-08T18:43:57.661394,google,gpt-4o-mini,stability_chaos,6943,129,0,132,132,206,338,0,0,False,N/A,
2026-01-08T18:44:01.528642,google,gpt-4o-mini,stability_chaos,3865,129,0,132,132,198,330,0,0,False,N/A,
2026-01-08T18:44:07.293090,google,gpt-4o-mini,stability_chaos,5763,129,0,132,132,277,409,0,0,False,N/A,
2026-01-08T18:44:12.550237,google,gpt-4o-mini,stability_safe,5254,135,0,138,138,249,387,0,0,False,N/A,
2026-01-08T18:44:16.657115,google,gpt-4o-mini,stability_chaos,4104,135,0,138,138,195,333,0,0,False,N/A,
2026-01-08T18:44:21.730666,google,gpt-4o-mini,stability_chaos,5070,135,0,138,138,262,400,0,0,False,N/A,
2026-01-08T18:44:26.993863,google,gpt-4o-mini,stability_chaos,5261,135,0,138,138,260,398,0,0,False,N/A,
2026-01-08T18:48:34.980165,google,gpt-4o-mini,stability_safe,5603,129,0,132,132,219,351,0,0,False,N/A,
2026-01-08T18:48:40.182277,google,gpt-4o-mini,stability_chaos,5199,129,0,132,132,218,350,0,0,False,N/A,
2026-01-08T18:48:44.565718,google,gpt-4o-mini,stability_chaos,4380,129,0,132,132,250,382,0,0,False,N/A,
2026-01-08T18:48:47.901291,google,gpt-4o-mini,stability_chaos,3332,129,0,132,132,178,310,0,0,False,N/A,
2026-01-08T18:48:52.581141,google,gpt-4o-mini,stability_safe,4674,135,0,138,138,225,363,0,0,False,N/A,
2026-01-08T18:48:57.329697,google,gpt-4o-mini,stability_chaos,4746,135,0,138,138,256,394,0,0,False,N/A,
2026-01-08T18:49:02.654598,google,gpt-4o-mini,stability_chaos,5322,135,0,138,138,271,409,0,0,False,N/A,
2026-01-08T18:49:06.319478,google,gpt-4o-mini,stability_chaos,3663,135,0,138,138,169,307,0,0,False,N/A,
2026-01-08T18:49:13.443672,openai,gpt-4o-mini,stability_safe,4056,129,0,132,132,220,352,0,0,False,~$0.000152,
2026-01-08T18:49:19.663174,openai,gpt-4o-mini,stability_chaos,6218,129,0,132,132,228,360,0,0,False,~$0.000157,
2026-01-08T18:49:24.826730,openai,gpt-4o-mini,stability_chaos,5162,129,0,132,132,242,374,0,0,False,~$0.000165,
2026-01-08T18:49:29.163047,openai,gpt-4o-mini,stability_chaos,4334,129,0,132,132,212,344,0,0,False,~$0.000147,
2026-01-08T18:49:34.520210,openai,gpt-4o-mini,stability_safe,5355,135,0,138,138,224,362,0,0,False,~$0.000155,
2026-01-08T18:49:40.171763,openai,gpt-4o-mini,stability_chaos,5649,135,0,138,138,279,417,0,0,False,~$0.000188,
2026-01-08T18:49:44.878971,openai,gpt-4o-mini,stability_chaos,4706,135,0,138,138,273,411,0,0,False,~$0.000184,
2026-01-08T18:49:49.279059,openai,gpt-4o-mini,stability_chaos,4398,135,0,138,138,191,329,0,0,False,~$0.000135,
2026-01-08T18:50:34.161966,openai,gpt-4o-mini,stability_safe,4867,129,0,132,132,239,371,0,0,False,~$0.000163,
2026-01-08T18:50:38.458061,openai,gpt-4o-mini,stability_chaos,4294,129,0,132,132,227,359,0,0,False,~$0.000156,
2026-01-08T18:50:42.238315,openai,gpt-4o-mini,stability_chaos,3777,129,0,132,132,227,359,0,0,False,~$0.000156,
2026-01-08T18:50:47.317694,openai,gpt-4o-mini,stability_chaos,5075,129,0,132,132,269,401,0,0,False,~$0.000181,
2026-01-08T18:50:52.879558,openai,gpt-4o-mini,stability_safe,5558,135,0,138,138,253,391,0,0,False,~$0.000172,
2026-01-08T18:50:57.074800,openai,gpt-4o-mini,stability_chaos,4192,135,0,138,138,199,337,0,0,False,~$0.000140,
2026-01-08T18:51:03.109051,openai,gpt-4o-mini,stability_chaos,6033,135,0,138,138,280,418,0,0,False,~$0.000189,
2026-01-08T18:51:07.863389,openai,gpt-4o-mini,stability_chaos,4751,135,0,138,138,208,346,0,0,False,~$0.000145,
2026-01-08T18:51:43.477060,openai,gpt-4o-mini,stability_safe,6583,129,0,132,132,290,422,0,0,False,~$0.000194,
2026-01-08T18:51:49.062892,openai,gpt-4o-mini,stability_safe,5582,135,0,138,138,228,366,0,0,False,~$0.000157,
2026-01-08T18:52:20.448504,openai,gpt-4o-mini,stability_safe,4224,129,0,132,132,236,368,0,0,False,~$0.000161,
2026-01-08T18:52:26.433779,openai,gpt-4o-mini,stability_safe,5983,135,0,138,138,208,346,0,0,False,~$0.000145,
2026-01-08T18:52:52.201819,openai,gpt-4o-mini,stability_safe,5441,129,0,132,132,246,378,0,0,False,~$0.000167,
2026-01-08T18:52:56.922190,openai,gpt-4o-mini,stability_safe,4718,135,0,138,138,243,381,0,0,False,~$0.000166,
2026-01-08T18:53:50.129745,openai,gpt-4o-mini,stability_safe,6586,129,0,132,132,242,374,0,0,False,~$0.000165,
2026-01-08T18:53:56.473993,openai,gpt-4o-mini,stability_safe,6342,135,0,138,138,242,380,0,0,False,~$0.000166,
2026-01-08T19:03:47.066046,openai,gpt-4o-mini,stability_safe,6367,129,0,132,132,220,352,0,0,False,~$0.000152,
2026-01-08T19:03:52.842904,openai,gpt-4o-mini,stability_safe,5773,135,0,138,138,247,385,0,0,False,~$0.000169,
2026-01-08T19:04:55.468832,openai,gpt-4o-mini,stability_chaos,8063,129,0,132,132,279,411,0,0,False,~$0.000187,
2026-01-08T19:05:01.931105,openai,gpt-4o-mini,stability_chaos,6459,129,0,132,132,262,394,0,0,False,~$0.000177,
2026-01-08T19:05:07.676269,openai,gpt-4o-mini,stability_chaos,5741,129,0,132,132,211,343,0,0,False,~$0.000146,
2026-01-08T19:05:12.401907,openai,gpt-4o-mini,stability_chaos,4721,135,0,138,138,218,356,0,0,False,~$0.000151,
2026-01-08T19:05:16.833877,openai,gpt-4o-mini,stability_chaos,4427,135,0,138,138,192,330,0,0,False,~$0.000136,
2026-01-08T19:05:27.502812,openai,gpt-4o-mini,stability_chaos,10664,135,0,138,138,271,409,0,0,False,~$0.000183,
2026-01-08T19:17:27.166709,openai,gpt-4o-mini,stability_chaos,6130,129,0,132,132,243,375,0,0,False,~$0.000166,
2026-01-08T19:17:30.918933,openai,gpt-4o-mini,stability_chaos,3749,129,0,132,132,211,343,0,0,False,~$0.000146,
2026-01-08T19:17:38.239188,openai,gpt-4o-mini,stability_chaos,7319,129,0,132,132,235,367,0,0,False,~$0.000161,
2026-01-08T19:17:43.905119,openai,gpt-4o-mini,stability_chaos,5656,135,0,138,138,213,351,0,0,False,~$0.000148,
2026-01-08T19:17:45.656013,openai,gpt-4o-mini,stability_chaos,1749,135,0,138,138,221,359,0,0,False,~$0.000153,
2026-01-08T19:17:51.461548,openai,gpt-4o-mini,stability_chaos,5804,135,0,138,138,308,446,0,0,False,~$0.000205,
2026-01-08T19:18:23.580726,openai,gpt-4o-mini,stability_chaos,10216,129,0,132,132,245,377,0,0,False,~$0.000167,
2026-01-08T19:18:27.649505,openai,gpt-4o-mini,stability_chaos,4065,129,0,132,132,215,347,0,0,False,~$0.000149,
2026-01-08T19:18:33.348624,openai,gpt-4o-mini,stability_chaos,5698,129,0,132,132,245,377,0,0,False,~$0.000167,
2026-01-08T19:18:37.534610,openai,gpt-4o-mini,stability_chaos,4182,135,0,138,138,275,413,0,0,False,~$0.000186,
2026-01-08T19:18:55.981732,openai,gpt-4o-mini,stability_safe,4023,129,0,132,132,202,334,0,0,False,~$0.000141,
2026-01-08T19:19:00.519203,openai,gpt-4o-mini,stability_chaos,4535,129,0,132,132,287,419,0,0,False,~$0.000192,
2026-01-08T19:19:06.665104,openai,gpt-4o-mini,stability_chaos,6143,129,0,132,132,232,364,0,0,False,~$0.000159,
2026-01-08T19:19:10.559858,openai,gpt-4o-mini,stability_chaos,3892,129,0,132,132,226,358,0,0,False,~$0.000155,
2026-01-08T19:19:14.095875,openai,gpt-4o-mini,stability_safe,3535,135,0,138,138,222,360,0,0,False,~$0.000154,
2026-01-08T19:19:19.004624,openai,gpt-4o-mini,stability_chaos,4906,135,0,138,138,282,420,0,0,False,~$0.000190,
2026-01-08T19:19:24.927139,openai,gpt-4o-mini,stability_chaos,5921,135,0,138,138,252,390,0,0,False,~$0.000172,
2026-01-08T19:19:29.347993,openai,gpt-4o-mini,stability_chaos,4418,135,0,138,138,284,422,0,0,False,~$0.000191,
2026-01-08T19:19:55.805349,openai,gpt-4o-mini,stability_safe,4272,129,0,132,132,221,353,0,0,False,~$0.000152,
2026-01-08T19:19:59.174265,openai,gpt-4o-mini,stability_chaos,3366,129,0,132,132,204,336,0,0,False,~$0.000142,
2026-01-08T19:20:02.826141,openai,gpt-4o-mini,stability_chaos,3650,129,0,132,132,240,372,0,0,False,~$0.000164,
2026-01-08T19:20:08.013747,openai,gpt-4o-mini,stability_chaos,5183,129,0,132,132,196,328,0,0,False,~$0.000137,
2026-01-08T19:20:10.821605,openai,gpt-4o-mini,stability_safe,2804,135,0,138,138,211,349,0,0,False,~$0.000147,
2026-01-08T19:20:13.885813,openai,gpt-4o-mini,stability_chaos,3063,135,0,138,138,238,376,0,0,False,~$0.000163,
2026-01-08T19:20:19.641371,openai,gpt-4o-mini,stability_chaos,5752,135,0,138,138,260,398,0,0,False,~$0.000177,
2026-01-08T19:20:22.695867,openai,gpt-4o-mini,stability_chaos,3050,135,0,138,138,254,392,0,0,False,~$0.000173,
2026-01-08T20:04:22.303979,openai,gpt-4o-mini,stability_safe,6528,129,0,132,132,248,380,0,0,False,~$0.000169,
2026-01-08T20:04:28.452902,openai,gpt-4o-mini,stability_chaos,6145,129,0,132,132,242,374,0,0,False,~$0.000165,
2026-01-08T20:04:32.985674,openai,gpt-4o-mini,stability_chaos,4529,129,0,132,132,231,363,0,0,False,~$0.000158,
2026-01-08T20:04:37.576955,openai,gpt-4o-mini,stability_chaos,4588,129,0,132,132,222,354,0,0,False,~$0.000153,
2026-01-08T20:04:45.063229,openai,gpt-4o-mini,stability_safe,7481,135,0,138,138,260,398,0,0,False,~$0.000177,
2026-01-08T20:04:49.790733,openai,gpt-4o-mini,stability_chaos,4724,135,0,138,138,255,393,0,0,False,~$0.000174,
2026-01-08T20:04:54.562275,openai,gpt-4o-mini,stability_chaos,4768,135,0,138,138,222,360,0,0,False,~$0.000154,
2026-01-08T20:04:59.730344,openai,gpt-4o-mini,stability_chaos,5166,135,0,138,138,266,404,0,0,False,~$0.000180,
